accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause,total_injure,total_dead
2019-02-03,18:40:40,บูรพาวิถี,normal,0,0,0,0,Change lane instantly,0,0
2019-02-03,15:42:42,ฉลองรัช,normal,1,0,0,0,Change lane instantly,1,0
2019-02-03,10:20:20,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2019-02-03,20:37:37,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-02-07,07:33:33,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-02-07,10:31:31,ทางหลวงพิเศษหมายเลข 37,normal,2,0,1,0,Off limit speed,2,1
2019-02-08,02:19:19,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2019-02-08,07:47:47,บางพลี-สุขสวัสดิ์,normal,2,0,0,0,Off limit speed,2,0
2019-02-08,12:28:28,ฉลองรัช,normal,0,0,0,0,car/road condition,0,0
2019-02-09,01:07:07,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-02-09,12:00:00,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-02-10,15:30:30,อุดรรัถยา,rain,0,0,0,0,Change lane instantly,0,0
2019-02-10,16:29:29,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-02-11,19:13:13,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2019-02-12,00:19:19,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-02-12,06:40:40,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Change lane instantly,1,0
2019-02-13,10:09:09,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-02-14,03:33:33,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-02-14,12:17:17,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-02-14,11:12:12,ศรีรัช,normal,0,1,0,0,Change lane instantly,1,0
2019-02-14,21:26:26,บางพลี-สุขสวัสดิ์,normal,3,0,0,0,Off limit speed,3,0
2019-02-14,18:10:10,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2019-02-15,09:05:05,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-02-15,05:34:34,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2019-02-16,03:32:32,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,doze off,1,0
2019-02-16,02:06:06,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2019-02-17,17:40:40,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,car/road condition,1,0
2019-02-18,05:37:37,บูรพาวิถี,normal,0,0,0,0,doze off,0,0
2019-02-18,06:20:20,เฉลิมมหานคร,normal,5,1,0,0,Off limit speed,6,0
2019-02-20,12:53:53,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-02-20,06:30:30,บูรพาวิถี,normal,2,0,0,0,Off limit speed,2,0
2019-02-21,18:09:09,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-02-22,23:14:14,ทางหลวงพิเศษหมายเลข 37,normal,2,0,0,0,Change lane instantly,2,0
2019-02-23,13:38:38,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-02-23,21:28:28,เฉลิมมหานคร,normal,1,0,0,0,Change lane instantly,1,0
2019-02-23,22:05:05,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2019-02-23,09:24:24,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Change lane instantly,0,0
2019-02-24,12:37:37,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-02-24,06:49:49,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2019-02-25,06:12:12,บางพลี-สุขสวัสดิ์,normal,1,4,0,0,Off limit speed,5,0
2019-02-26,01:09:09,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-02-26,23:30:30,เฉลิมมหานคร,normal,0,0,0,0,doze off,0,0
2019-02-27,09:21:21,ศรีรัช-วงแหวนรอบนอก,normal,0,1,0,0,Change lane instantly,1,0
2019-02-28,00:56:56,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-03-02,21:52:52,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-03-03,14:51:51,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2019-03-03,05:30:30,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2019-03-03,14:00:00,ฉลองรัช,normal,3,0,0,0,car/road condition,3,0
2019-03-04,02:10:10,เฉลิมมหานคร,normal,2,0,0,0,Off limit speed,2,0
2019-03-04,15:01:01,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-03-05,21:34:34,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-03-05,23:21:21,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2019-03-06,12:01:01,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-03-06,18:38:38,อุดรรัถยา,normal,0,0,0,0,doze off,0,0
2019-03-08,22:31:31,ฉลองรัช,normal,0,1,0,0,Off limit speed,1,0
2019-03-08,07:44:44,อุดรรัถยา,normal,0,1,0,0,Change lane instantly,1,0
2019-03-09,10:25:25,เฉลิมมหานคร,normal,0,2,0,0,Off limit speed,2,0
2019-03-09,01:58:58,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2019-03-10,08:33:33,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-03-11,07:18:18,ศรีรัช,normal,0,1,0,0,Change lane instantly,1,0
2019-03-12,06:23:23,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2019-03-12,03:58:58,ฉลองรัช,normal,0,0,0,0,doze off,0,0
2019-03-13,18:41:41,ศรีรัช-วงแหวนรอบนอก,normal,1,1,0,0,Change lane instantly,2,0
2019-03-13,19:45:45,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2019-03-13,12:18:18,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Change lane instantly,1,0
2019-03-14,05:20:20,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,doze off,0,0
2019-03-14,05:20:20,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2019-03-15,20:26:26,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2019-03-15,17:00:00,ทางหลวงพิเศษหมายเลข 37,normal,0,1,0,0,Change lane instantly,1,0
2019-03-18,23:13:13,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-03-20,07:24:24,บูรพาวิถี,normal,0,1,0,0,Change lane instantly,1,0
2019-03-21,04:00:00,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2019-03-22,13:40:40,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-03-23,20:13:13,เฉลิมมหานคร,normal,1,1,0,0,Off limit speed,2,0
2019-03-24,18:50:50,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-03-24,01:35:35,ศรีรัช,normal,2,0,0,0,Change lane instantly,2,0
2019-03-24,12:13:13,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2019-03-25,08:00:00,เฉลิมมหานคร,normal,0,1,0,0,Change lane instantly,1,0
2019-03-26,08:58:58,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2019-03-26,13:33:33,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-03-27,05:16:16,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,doze off,1,0
2019-03-28,23:10:10,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-03-29,04:24:24,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-03-29,16:48:48,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Change lane instantly,0,0
2019-03-30,03:17:17,ฉลองรัช,normal,0,1,0,0,Off limit speed,1,0
2019-03-30,03:30:30,เฉลิมมหานคร,normal,0,0,0,0,doze off,0,0
2019-03-30,16:00:00,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-03-31,16:37:37,บูรพาวิถี,normal,2,0,0,0,Off limit speed,2,0
2019-04-01,21:12:12,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2019-04-01,03:56:56,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2019-04-02,00:44:44,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-03,10:31:31,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2019-04-03,13:08:08,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-04,03:57:57,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-04,02:07:07,อุดรรัถยา,normal,0,0,0,0,Off limit speed,0,0
2019-04-04,12:37:37,ศรีรัช,normal,2,0,0,0,Change lane instantly,2,0
2019-04-05,06:04:04,ฉลองรัช,normal,1,3,0,0,Off limit speed,4,0
2019-04-05,06:37:37,ฉลองรัช,normal,0,1,0,0,Off limit speed,1,0
2019-04-05,03:32:32,ฉลองรัช,normal,1,0,0,0,Change lane instantly,1,0
2019-04-06,22:20:20,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-04-06,10:59:59,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2019-04-06,12:16:16,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-08,15:56:56,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Off limit speed,2,0
2019-04-08,01:13:13,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-09,15:43:43,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2019-04-10,01:31:31,บูรพาวิถี,normal,0,0,1,0,Off limit speed,0,1
2019-04-10,22:50:50,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2019-04-11,19:31:31,อุดรรัถยา,normal,0,1,0,0,Change lane instantly,1,0
2019-04-11,13:00:00,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-11,08:30:30,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-04-12,20:40:40,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-04-14,23:15:15,ฉลองรัช,normal,2,0,0,0,Off limit speed,2,0
2019-04-17,05:13:13,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2019-04-17,23:17:17,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-04-17,09:00:00,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2019-04-19,02:56:56,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2019-04-19,15:10:10,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2019-04-20,01:02:02,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2019-04-20,10:15:15,ทางหลวงพิเศษหมายเลข 37,normal,1,1,0,0,Off limit speed,2,0
2019-04-20,10:22:22,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-04-22,00:45:45,เฉลิมมหานคร,rain,1,0,0,0,Off limit speed,1,0
2019-04-22,15:21:21,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-04-22,23:17:17,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-04-22,14:20:20,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-04-23,22:20:20,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,car/road condition,2,0
2019-04-24,22:04:04,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-04-25,04:09:09,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-04-26,20:28:28,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2019-04-26,08:06:06,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-26,08:07:07,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-04-26,14:26:26,ฉลองรัช,normal,1,0,0,0,Change lane instantly,1,0
2019-04-26,16:20:20,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-04-26,15:07:07,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-04-28,12:46:46,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,car/road condition,1,0
2019-04-28,17:42:42,บูรพาวิถี,normal,1,2,0,0,Off limit speed,3,0
2019-04-29,07:53:53,ศรีรัช-วงแหวนรอบนอก,normal,0,1,0,0,car/road condition,1,0
2019-04-30,23:54:54,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-05-01,20:42:42,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-05-01,01:51:51,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-05-02,13:55:55,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2019-05-02,10:44:44,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-05-03,18:54:54,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-05-04,21:37:37,ทางหลวงพิเศษหมายเลข 37,normal,1,1,0,0,car/road condition,2,0
2019-05-06,12:52:52,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-05-10,00:35:35,ฉลองรัช,normal,0,1,0,0,Change lane instantly,1,0
2019-05-11,04:40:40,ศรีรัช-วงแหวนรอบนอก,normal,2,0,0,0,Off limit speed,2,0
2019-05-11,03:17:17,บูรพาวิถี,normal,0,0,0,0,doze off,0,0
2019-05-11,18:53:53,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-05-12,08:47:47,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2019-05-12,21:37:37,ทางหลวงพิเศษหมายเลข 37,rain,1,1,0,0,car/road condition,2,0
2019-05-13,13:55:55,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2019-05-13,11:56:56,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,doze off,1,0
2019-05-13,09:14:14,ศรีรัช,normal,0,0,0,0,doze off,0,0
2019-05-13,22:25:25,เฉลิมมหานคร,rain,0,0,0,0,Off limit speed,0,0
2019-05-16,08:33:33,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2019-05-16,06:35:35,ศรีรัช,normal,1,0,0,0,doze off,1,0
2019-05-17,18:28:28,ทางหลวงพิเศษหมายเลข 37,normal,3,0,0,0,Off limit speed,3,0
2019-05-18,13:38:38,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-05-18,15:11:11,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2019-05-19,20:13:13,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2019-05-20,17:02:02,บางพลี-สุขสวัสดิ์,normal,2,0,0,0,Off limit speed,2,0
2019-05-21,11:20:20,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2019-05-21,14:49:49,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2019-05-21,06:34:34,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-05-21,11:00:00,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-05-22,17:11:11,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-05-23,09:24:24,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-05-23,21:13:13,บูรพาวิถี,normal,5,9,0,0,Off limit speed,14,0
2019-05-24,16:05:05,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-05-25,18:37:37,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-05-25,02:41:41,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2019-05-28,03:05:05,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,doze off,0,0
2019-05-31,10:10:10,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2019-05-31,17:09:09,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2019-06-01,22:38:38,เฉลิมมหานคร,normal,1,2,0,0,Off limit speed,3,0
2019-06-01,21:15:15,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-06-02,01:58:58,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Change lane instantly,0,0
2019-06-02,15:13:13,เฉลิมมหานคร,normal,0,2,0,0,Off limit speed,2,0
2019-06-02,16:04:04,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2019-06-05,18:15:15,เฉลิมมหานคร,normal,1,0,0,0,Change lane instantly,1,0
2019-06-05,15:40:40,บูรพาวิถี,rain,0,0,0,0,car/road condition,0,0
2019-06-05,01:45:45,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2019-06-06,20:42:42,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-06-07,01:58:58,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2019-06-07,03:40:40,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-06-08,06:00:00,อุดรรัถยา,normal,0,0,1,0,doze off,0,1
2019-06-08,06:03:03,บางพลี-สุขสวัสดิ์,rain,0,0,0,0,car/road condition,0,0
2019-06-09,07:45:45,เฉลิมมหานคร,normal,2,1,0,0,Off limit speed,3,0
2019-06-09,23:37:37,บูรพาวิถี,normal,2,0,0,0,Off limit speed,2,0
2019-06-11,00:40:40,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-12,23:11:11,เฉลิมมหานคร,normal,0,0,0,0,doze off,0,0
2019-06-14,16:49:49,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2019-06-14,05:06:06,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-16,16:41:41,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2019-06-16,09:05:05,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,car/road condition,0,0
2019-06-17,12:17:17,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-06-17,19:54:54,ทางหลวงพิเศษหมายเลข 37,normal,0,1,0,0,car/road condition,1,0
2019-06-17,21:13:13,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-06-18,14:30:30,บางพลี-สุขสวัสดิ์,normal,0,2,0,0,Change lane instantly,2,0
2019-06-18,19:50:50,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-19,13:27:27,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2019-06-20,09:44:44,ฉลองรัช,normal,1,0,0,0,Off limit speed,1,0
2019-06-20,08:14:14,S1,normal,0,1,0,0,Change lane instantly,1,0
2019-06-20,08:35:35,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Change lane instantly,1,0
2019-06-21,21:57:57,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-06-21,01:24:24,บูรพาวิถี,normal,1,0,0,1,Off limit speed,1,1
2019-06-21,15:05:05,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-06-21,20:35:35,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-21,03:10:10,อุดรรัถยา,normal,1,0,0,0,doze off,1,0
2019-06-21,16:09:09,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-06-21,10:18:18,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-06-23,04:07:07,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Off limit speed,2,0
2019-06-23,06:00:00,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-23,11:03:03,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2019-06-23,04:09:09,ฉลองรัช,normal,1,2,1,0,Off limit speed,3,1
2019-06-23,00:06:06,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2019-06-24,13:26:26,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Change lane instantly,0,0
2019-06-25,00:01:01,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-25,14:50:50,บูรพาวิถี,normal,0,1,0,0,car/road condition,1,0
2019-06-25,19:09:09,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-06-26,04:54:54,เฉลิมมหานคร,normal,1,1,0,0,Off limit speed,2,0
2019-06-26,22:14:14,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-06-26,18:44:44,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-06-26,18:15:15,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-06-26,09:25:25,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-26,13:22:22,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-27,07:17:17,ศรีรัช,normal,0,2,0,0,Change lane instantly,2,0
2019-06-27,00:33:33,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2019-06-27,06:58:58,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Change lane instantly,0,0
2019-06-27,09:54:54,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-06-28,23:55:55,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-06-28,17:20:20,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,doze off,0,0
2019-06-28,07:11:11,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-06-28,20:55:55,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2019-06-29,17:27:27,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-29,18:25:25,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-06-29,13:28:28,อุดรรัถยา,normal,0,1,0,0,Change lane instantly,1,0
2019-06-29,11:01:01,อุดรรัถยา,normal,2,0,0,0,Change lane instantly,2,0
2019-06-30,14:09:09,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2019-06-30,18:42:42,ศรีรัช-วงแหวนรอบนอก,rain,0,0,0,0,Change lane instantly,0,0
2019-06-30,12:18:18,บางพลี-สุขสวัสดิ์,normal,0,2,0,0,Off limit speed,2,0
2019-06-30,23:10:10,บางพลี-สุขสวัสดิ์,normal,2,0,0,0,Off limit speed,2,0
2019-07-01,20:42:42,เฉลิมมหานคร,normal,0,2,0,0,Off limit speed,2,0
2019-07-01,07:44:44,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-07-01,08:58:58,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-07-01,09:28:28,บูรพาวิถี,normal,1,0,0,0,car/road condition,1,0
2019-07-01,04:57:57,เฉลิมมหานคร,normal,0,0,0,0,doze off,0,0
2019-07-02,05:58:58,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-07-02,11:38:38,บูรพาวิถี,normal,0,0,0,0,Change lane instantly,0,0
2019-07-03,23:23:23,บางพลี-สุขสวัสดิ์,rain,0,0,0,0,Off limit speed,0,0
2019-07-03,19:04:04,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-07-03,14:02:02,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2019-07-04,03:22:22,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2019-07-04,18:15:15,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-07-04,05:53:53,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Change lane instantly,0,0
2019-07-04,21:18:18,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,doze off,0,0
2019-07-05,09:14:14,บูรพาวิถี,rain,0,0,0,0,Off limit speed,0,0
2019-07-05,20:44:44,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-07-05,07:22:22,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,car/road condition,1,0
2019-07-06,20:34:34,บางพลี-สุขสวัสดิ์,normal,2,1,0,0,Off limit speed,3,0
2019-07-06,08:26:26,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-07-06,10:41:41,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2019-07-06,09:13:13,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-07-06,12:49:49,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-07-07,01:09:09,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-07-07,04:35:35,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-07-07,08:11:11,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2019-07-07,21:37:37,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-07-08,12:31:31,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-07-08,01:19:19,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-07-08,20:43:43,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2019-07-08,15:59:59,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2019-07-08,02:13:13,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,car/road condition,2,0
2019-07-09,07:55:55,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2019-07-10,10:51:51,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2019-07-10,19:47:47,ศรีรัช,normal,1,0,0,0,Off limit speed,1,0
2019-07-10,14:41:41,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2019-07-10,16:39:39,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-07-11,06:59:59,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2019-07-11,00:08:08,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2019-07-11,19:00:00,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-07-11,05:04:04,อุดรรัถยา,normal,1,0,0,0,Change lane instantly,1,0
2019-07-11,17:37:37,บูรพาวิถี,normal,0,3,0,0,Off limit speed,3,0
2019-07-11,17:48:48,บูรพาวิถี,normal,0,0,0,0,Change lane instantly,0,0
2019-07-11,14:15:15,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2019-07-12,15:35:35,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,car/road condition,1,0
2019-07-12,21:39:39,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2019-07-12,18:39:39,อุดรรัถยา,normal,2,0,0,0,Off limit speed,2,0
2019-07-13,16:03:03,บูรพาวิถี,normal,2,2,0,0,Off limit speed,4,0
2019-07-13,21:10:10,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
